date,symbol,opening_price,highest_price,lowest_price,closing_price,trading_volume,adjusting_factor
2017-05-31,ULVR.L,4324.5,4368.5,4320.5,4331.5,5792657.0,1
2017-06-01,ULVR.L,4320.5,4385.19,4312.0,4320.0,2422635.0,1
2017-06-02,ULVR.L,4371.0,4387.0,4340.0174,4372.5,4206827.0,1
2017-06-05,ULVR.L,4362.5,4384.0,4342.5,4354.0,2432932.0,1
2017-06-06,ULVR.L,4349.0,4390.0,4340.0,4370.0,2544888.0,1
2017-06-07,ULVR.L,4354.5,4385.0,4330.0,4342.5,2390014.0,1
2017-06-08,ULVR.L,4335.5,4351.0,4261.5,4269.0,2794572.0,1
2017-06-09,ULVR.L,4339.0,4385.5,4294.5,4328.5,3846991.0,1
2017-06-12,ULVR.L,4309.5,4331.0,4284.0,4300.5,2335018.0,1
2017-06-13,ULVR.L,4296.0,4299.0,4249.5,4256.5,2667481.0,1
2017-06-14,ULVR.L,4236.5,4293.0,4224.0835,4242.0,3428485.0,1
2017-06-15,ULVR.L,4226.0,4257.5,4201.0,4250.0,3463388.0,1
2017-06-16,ULVR.L,4258.0,4316.5,4253.72,4276.5,4983673.0,1
2017-06-19,ULVR.L,4305.5,4322.0,4276.5,4311.0,1675436.0,1
2017-06-20,ULVR.L,4325.0,4381.0,4317.5,4317.5,2215436.0,1
2017-06-21,ULVR.L,4305.5,4314.67,4277.0,4306.0,2369149.0,1
2017-06-22,ULVR.L,4304.5,4324.5,4285.5,4302.0,3733026.0,1
2017-06-23,ULVR.L,4302.0,4307.5,4269.0,4285.5,3174406.0,1
2017-06-26,ULVR.L,4285.5,4363.0,4285.5,4332.5,4663181.0,1
2017-06-27,ULVR.L,4320.0,4333.165,4289.0,4301.5,2799037.0,1
2017-06-28,ULVR.L,4282.0,4320.5,4246.5,4272.5,3719934.0,1
2017-06-29,ULVR.L,4259.5,4290.0,4146.0,4156.5,3088264.0,1
2017-06-30,ULVR.L,4145.5,4212.5,4135.5,4155.0,3240232.0,1
2017-07-03,ULVR.L,4153.0,4187.0,4138.5,4172.5,2455528.0,1
2017-07-04,ULVR.L,4162.5,4173.5,4150.0,4151.0,1665333.0,1
2017-07-05,ULVR.L,4149.5,4184.5,4144.0,4161.0,2431238.0,1
2017-07-06,ULVR.L,4151.0,4163.0,4086.0,4127.5,3504561.0,1
2017-07-07,ULVR.L,4135.0,4212.0,4127.5,4178.0,2772051.0,1
2017-07-10,ULVR.L,4206.5,4262.0,4183.0,4204.5,2472960.0,1
2017-07-11,ULVR.L,4197.0,4246.5,4191.5,4222.5,3079420.0,1
2017-07-12,ULVR.L,4229.0,4282.0,4229.0,4263.5,3162988.0,1
2017-07-13,ULVR.L,4272.5,4300.5,4254.5,4275.0,4455593.0,1
2017-07-14,ULVR.L,4274.5,4304.0,4254.0,4263.5,3686920.0,1
2017-07-17,ULVR.L,4274.0,4296.0,4261.5,4275.0,2330237.0,1
2017-07-18,ULVR.L,4285.5,4323.5,4278.0,4290.5,1824522.0,1
2017-07-19,ULVR.L,4288.0,4338.5,4283.0,4314.0,2011820.0,1
2017-07-20,ULVR.L,4333.0,4394.5,4325.5,4389.0,2453622.0,1
2017-07-21,ULVR.L,4371.0,4428.5,4371.0,4378.0,2292335.0,1
2017-07-24,ULVR.L,4386.0,4386.0,4315.0,4333.5,3285525.0,1
2017-07-25,ULVR.L,4333.5,4376.0,4333.0,4338.5,1896568.0,1
2017-07-26,ULVR.L,4347.0,4399.0,4331.17,4356.5,2626069.0,1
2017-07-27,ULVR.L,4348.5,4397.0,4334.5,4360.5,1646167.0,1
2017-07-28,ULVR.L,4355.0,4355.5,4294.5,4327.0,2357199.0,1
2017-07-31,ULVR.L,4314.5,4362.0,4305.5,4321.5,1921521.0,1
2017-08-01,ULVR.L,4359.0,4361.0,4289.56,4308.0,2078627.0,1
2017-08-02,ULVR.L,4320.0,4329.0,4285.0,4303.5,2256835.0,1
2017-08-03,ULVR.L,4263.5,4345.5,4252.0,4325.0,3121368.0,1
2017-08-04,ULVR.L,4326.5,4362.5,4313.0,4357.0,2162260.0,1
2017-08-07,ULVR.L,4359.5,4394.0,4353.5,4393.0,1210114.0,1
2017-08-08,ULVR.L,4399.5,4424.5,4375.7768,4411.0,1490839.0,1
2017-08-09,ULVR.L,4396.0,4432.5,4386.5,4429.0,3070485.0,1
2017-08-10,ULVR.L,4422.5,4422.5,4367.5,4383.0,1723867.0,1
2017-08-11,ULVR.L,4373.5,4424.5,4355.0,4374.0,1906201.0,1
2017-08-14,ULVR.L,4385.5,4424.5,4370.0,4412.5,1306384.0,1
2017-08-15,ULVR.L,4418.5,4471.5,4390.605,4471.5,1711039.0,1
2017-08-16,ULVR.L,4488.0,4500.665,4465.0,4465.0,2001082.0,1
2017-08-17,ULVR.L,4467.5,4494.0,4456.0,4460.5,2263872.0,1
2017-08-18,ULVR.L,4442.5,4462.5,4420.0,4453.5,2033138.0,1
2017-08-21,ULVR.L,4431.0,4469.5,4419.5,4465.0,1441467.0,1
2017-08-22,ULVR.L,4491.0,4547.33,4488.5,4515.5,2523851.0,1
2017-08-23,ULVR.L,4510.5,4528.5,4493.5,4514.5,1498571.0,1
2017-08-24,ULVR.L,4520.0,4538.5,4505.0,4519.0,1827680.0,1
2017-08-25,ULVR.L,4506.5,4524.0,4491.0,4510.5,1228193.0,1
2017-08-29,ULVR.L,4464.5,4508.0,4442.86914,4499.0,2670100.0,1
2017-08-30,ULVR.L,4503.5,4507.5,4454.0,4461.5,2405798.0,1
2017-08-31,ULVR.L,4478.0,4520.5,4457.0,4519.0,2594426.0,1
2017-09-01,ULVR.L,4502.0,4538.0,4488.5,4489.0,2255710.0,1
2017-09-04,ULVR.L,4476.5,4520.0,4476.5,4500.5,1086631.0,1
2017-09-05,ULVR.L,4510.63448,4525.0,4460.0,4470.5,1819740.0,1
2017-09-06,ULVR.L,4459.0,4499.0,4443.5,4497.0,3048305.0,1
2017-09-07,ULVR.L,4499.0,4539.0,4486.5,4530.0,2031730.0,1
2017-09-08,ULVR.L,4510.63448,4548.5,4488.0,4507.0,2322578.0,1
2017-09-11,ULVR.L,4508.5,4536.5,4501.5,4526.0,2287185.0,1
2017-09-12,ULVR.L,4524.0,4525.5,4435.0,4441.0,3094483.0,1
2017-09-13,ULVR.L,4425.5,4462.0,4408.5,4452.5,3391931.0,1
2017-09-14,ULVR.L,4444.5,4460.17,4371.0,4371.0,3622974.0,1
2017-09-15,ULVR.L,4370.1258,4393.5,4330.5,4348.5,7051400.0,1
2017-09-18,ULVR.L,4346.0,4396.5,4340.5,4390.0,1972592.0,1
2017-09-19,ULVR.L,4371.5,4409.5,4357.5,4375.5,3195840.0,1
2017-09-20,ULVR.L,4380.5,4391.0,4341.5,4351.5,2539439.0,1
2017-09-21,ULVR.L,4329.0,4332.0,4256.81235,4261.5,3425276.0,1
2017-09-22,ULVR.L,4245.5,4294.5,4228.5,4264.0,2955427.0,1
2017-09-25,ULVR.L,4238.5,4278.5,4205.0,4269.0,3040750.0,1
2017-09-26,ULVR.L,4261.0,4279.5,4245.5,4274.0,2735497.0,1
2017-09-27,ULVR.L,4275.5,4289.0,4241.5,4265.0,2459032.0,1
2017-09-28,ULVR.L,4251.0,4268.0,4233.5,4266.5,2189376.0,1
2017-09-29,ULVR.L,4279.5,4337.665,4277.0,4319.0,3501560.0,1
2017-10-02,ULVR.L,4332.5,4387.0,4316.5,4379.0,2432012.0,1
2017-10-03,ULVR.L,4366.5,4378.8491,4346.83,4361.0,7163333.0,1
2017-10-04,ULVR.L,4353.0,4380.5,4348.5,4358.0,2106648.0,1
2017-10-05,ULVR.L,4365.0,4434.5,4364.0,4413.5,2196579.0,1
2017-10-06,ULVR.L,4413.5,4424.5,4372.0,4382.0,3494694.0,1
2017-10-09,ULVR.L,4368.0,4385.8267,4349.165,4362.5,2196251.0,1
2017-10-10,ULVR.L,4359.0,4400.5,4354.843,4372.5,2316621.0,1
2017-10-11,ULVR.L,4398.0,4422.1607,4393.0,4416.0,3519061.0,1
2017-10-12,ULVR.L,4401.5,4507.5,4400.9532,4507.5,3318011.0,1
2017-10-13,ULVR.L,4493.5,4524.0,4477.0,4502.5,2108751.0,1
2017-10-16,ULVR.L,4494.5,4537.5,4486.0,4502.5,2133292.0,1
2017-10-17,ULVR.L,4495.5,4528.0,4477.5,4505.5,3234342.0,1
2017-10-18,ULVR.L,4512.5,4557.5,4499.5,4548.5,2144050.0,1
2017-10-19,ULVR.L,4415.5,4450.0,4285.0,4299.0,6777568.0,1
2017-10-20,ULVR.L,4280.0,4295.0,4161.0,4161.0,5695226.0,1
2017-10-23,ULVR.L,4151.0,4179.5,4121.0,4121.0,4873245.0,1
2017-10-24,ULVR.L,4128.0,4148.0,4108.0,4113.0,4488256.0,1
2017-10-25,ULVR.L,4107.5,4140.5,4076.0,4088.5,3009460.0,1
2017-10-26,ULVR.L,4119.5,4226.0,4114.0,4225.0,3276879.0,1
2017-10-27,ULVR.L,4240.0,4284.5,4196.5,4230.5,3649367.0,1
2017-10-30,ULVR.L,4226.0,4226.5,4191.0,4208.5,2344138.0,1
2017-10-31,ULVR.L,4211.0,4276.0,4211.0,4269.5,2906014.0,1
2017-11-01,ULVR.L,4269.0,4283.0,4246.0,4246.0,3414576.0,1
2017-11-02,ULVR.L,4216.5,4283.0,4215.0,4258.5,3451135.0,1
2017-11-03,ULVR.L,4268.5,4294.5,4258.0,4278.0,1783019.0,1
2017-11-06,ULVR.L,4252.5,4285.0,4246.0,4256.0,2090147.0,1
2017-11-07,ULVR.L,4265.0,4268.0,4217.0,4220.5,2228995.0,1
2017-11-08,ULVR.L,4239.0,4284.0,4220.0,4279.5,2235245.0,1
2017-11-09,ULVR.L,4276.0,4308.0,4252.27,4262.0,2114592.0,1
2017-11-10,ULVR.L,4258.5,4269.0,4213.0,4224.0,1877830.0,1
2017-11-13,ULVR.L,4261.0,4298.095,4232.0,4256.5,2221523.0,1
2017-11-14,ULVR.L,4248.5,4261.0,4224.865,4243.0,2015540.0,1
2017-11-15,ULVR.L,4216.5,4265.5,4210.5,4210.5,2214427.0,1
2017-11-16,ULVR.L,4224.5,4240.0,4207.5,4222.0,2108230.0,1
2017-11-17,ULVR.L,4212.5,4222.0,4150.0,4150.0,2815335.0,1
2017-11-20,ULVR.L,4138.0,4230.5,4130.81,4199.5,2266116.0,1
2017-11-21,ULVR.L,4177.0,4260.47,4168.0,4227.5,2949633.0,1
2017-11-22,ULVR.L,4218.5,4260.47,4130.81,4188.5,2202115.0,1
2017-11-23,ULVR.L,4193.0,4260.47,4130.81,4232.5,1721117.0,1
2017-11-24,ULVR.L,4244.0,4275.0,4130.81,4261.0,1860472.0,1
2017-11-27,ULVR.L,4248.0,4306.7838,4130.81,4236.5,2616625.0,1
2017-11-28,ULVR.L,4245.0,4342.0,4245.0,4329.5,3951392.0,1
2017-11-29,ULVR.L,4292.0,4297.75,4210.5,4216.0,2910137.0,1
2017-11-30,ULVR.L,4225.5,4250.0,4164.0,4164.0,6025183.0,1
2017-12-01,ULVR.L,4158.0,4175.5,4107.5,4115.0,3220431.0,1
2017-12-04,ULVR.L,4171.0,4175.0,4101.0,4143.5,2846768.0,1
2017-12-05,ULVR.L,4163.5,4209.0,4136.5,4157.0,5012029.0,1
2017-12-06,ULVR.L,4157.0,4202.0,4151.5,4178.5,3621245.0,1
2017-12-07,ULVR.L,4192.0,4211.0,4164.5,4173.0,2456668.0,1
2017-12-08,ULVR.L,4160.5,4191.5,4108.0,4181.5,2107639.0,1
2017-12-11,ULVR.L,4198.0,4220.0,4172.5,4188.0,1926502.0,1
2017-12-12,ULVR.L,4203.0,4216.5,4177.0,4208.0,4139033.0,1
2017-12-13,ULVR.L,4200.0,4213.5,4179.0,4191.0,3090993.0,1
2017-12-14,ULVR.L,4186.0,4208.0,4140.0,4140.0,2175645.0,1
2017-12-15,ULVR.L,4138.5,4196.5,4125.0,4196.0,6458149.0,1
2017-12-18,ULVR.L,4173.0,4213.5,4173.0,4210.0,1852099.0,1
2017-12-19,ULVR.L,4203.0,4225.5,4181.0,4183.0,1817766.0,1
2017-12-20,ULVR.L,4171.5,4176.5,4116.5,4125.5,1726788.0,1
2017-12-21,ULVR.L,4119.0,4143.5,4092.0,4140.0,2367384.0,1
2017-12-22,ULVR.L,4120.5,4149.5,4120.5,4128.0,806780.0,1
2017-12-27,ULVR.L,4100.0,4143.0,4100.0,4134.5,1650499.0,1
2017-12-28,ULVR.L,4135.0,4147.0,4116.0,4124.0,1130128.0,1
2017-12-29,ULVR.L,4114.5,4132.5,4106.0,4125.5,1268378.0,1
2018-01-02,ULVR.L,4122.5,4125.5,4038.0,4045.0,1901166.0,1
2018-01-03,ULVR.L,4042.0,4066.5,4007.0,4058.5,1424473.0,1
2018-01-04,ULVR.L,4060.0,4081.5,4042.5,4071.0,4660683.0,1
2018-01-05,ULVR.L,4034.0,4092.5,4034.0,4092.5,2427314.0,1
2018-01-08,ULVR.L,4078.0,4103.0,4069.5,4091.5,1856604.0,1
2018-01-09,ULVR.L,4093.5,4099.0,4067.635,4084.0,2040553.0,1
2018-01-10,ULVR.L,4063.5,4076.5,3980.0,4005.5,2408058.0,1
2018-01-11,ULVR.L,4006.0,4040.5,3999.5,4008.5,2861943.0,1
2018-01-12,ULVR.L,3997.0,4002.0,3945.5,3984.0,3418866.0,1
2018-01-15,ULVR.L,3985.5,4014.5,3977.5,4000.0,1676793.0,1
2018-01-16,ULVR.L,4008.0,4017.5,3978.5,3990.0,2377983.0,1
2018-01-17,ULVR.L,3992.5,4051.5,3949.5,4020.0,3339297.0,1
2018-01-18,ULVR.L,4022.0,4031.179,3982.0,4020.0,3644212.0,1
2018-01-19,ULVR.L,4024.0,4110.0,4012.5,4108.0,4224311.0,1
2018-01-22,ULVR.L,4080.5,4098.0,4065.0,4070.0,3403842.0,1
2018-01-23,ULVR.L,4094.5,4105.5,4076.5,4090.0,2636044.0,1
2018-01-24,ULVR.L,4081.0,4087.5,4036.5,4036.5,4177956.0,1
2018-01-25,ULVR.L,4022.5,4046.0,3973.5,3996.0,4257218.0,1
2018-01-26,ULVR.L,4007.0,4035.0,3986.0,3994.0,3718117.0,1
2018-01-29,ULVR.L,3998.5,3998.5,3947.5,3965.0,2430529.0,1
2018-01-30,ULVR.L,3951.5,4000.5,3938.0,3981.5,2712120.0,1
2018-01-31,ULVR.L,4002.5,4035.0,3975.0,4000.0,2606458.0,1
2018-02-01,ULVR.L,4060.0,4063.5,3955.0,4032.0,3029416.0,1
2018-02-02,ULVR.L,4024.0,4067.5,4005.0,4039.0,2739945.0,1
2018-02-05,ULVR.L,3995.0,3997.92,3947.0,3947.0,2691131.0,1
2018-02-06,ULVR.L,3855.5,3911.5,3824.5,3824.5,3583281.0,1
2018-02-07,ULVR.L,3847.5,3900.0,3827.5,3892.0,3031304.0,1
2018-02-08,ULVR.L,3843.0,3870.5,3804.5,3820.5,3062468.0,1
2018-02-09,ULVR.L,3807.0,3821.0,3762.28,3783.0,2819132.0,1
2018-02-12,ULVR.L,3811.5,3837.0,3788.5,3829.0,2136012.0,1
2018-02-13,ULVR.L,3825.0,3837.5,3791.0,3791.0,2157968.0,1
2018-02-14,ULVR.L,3805.0,3829.5,3771.5,3792.0,4648457.0,1
2018-02-15,ULVR.L,3799.5,3800.0,3735.0,3780.0,3811455.0,1
2018-02-16,ULVR.L,3800.0,3834.0,3780.0,3801.5,2033035.0,1
2018-02-19,ULVR.L,3794.5,3801.0,3729.0,3732.0,1465844.0,1
2018-02-20,ULVR.L,3736.5,3773.5869,3709.7222,3744.0,2712714.0,1
2018-02-21,ULVR.L,3733.0,3754.73,3707.0,3730.5,3387180.0,1
2018-02-22,ULVR.L,3706.5,3754.94,3687.5,3738.5,3107582.0,1
2018-02-23,ULVR.L,3738.5,3781.23,3714.5,3760.5,2119523.0,1
2018-02-26,ULVR.L,3776.0,3854.0,3768.0,3831.5,2062596.0,1
2018-02-27,ULVR.L,3839.5,3856.0,3744.5,3752.0,1968874.0,1
2018-02-28,ULVR.L,3728.0,3772.0,3728.0,3733.5,4527959.0,1
2018-03-01,ULVR.L,3737.0,3747.0,3678.5,3710.5,2882243.0,1
2018-03-02,ULVR.L,3705.0,3730.0,3698.5,3712.5,2333180.0,1
2018-03-05,ULVR.L,3714.5,3762.5,3696.0,3759.5,1716792.0,1
2018-03-06,ULVR.L,3785.5,3795.13,3739.5,3739.5,2314589.0,1
2018-03-07,ULVR.L,3739.0,3815.55,3726.5,3788.5,2836257.0,1
2018-03-08,ULVR.L,3781.5,3893.0,3781.5,3880.0,2352634.0,1
2018-03-09,ULVR.L,3883.5,3915.5,3868.5,3894.5,2182281.0,1
2018-03-12,ULVR.L,3920.0,3927.5,3873.0,3881.5,1811851.0,1
2018-03-13,ULVR.L,3890.5,3891.0,3785.0,3803.5,2614585.0,1
2018-03-14,ULVR.L,3792.5,3840.5,3784.5,3820.5,3082057.0,1
2018-03-15,ULVR.L,3826.0,3831.0,3743.0,3756.0,3371735.0,1
2018-03-16,ULVR.L,3763.0,3788.5,3749.5,3787.0,3813261.0,1
2018-03-19,ULVR.L,3826.5,3826.5,3745.5,3776.0,2186839.0,1
2018-03-20,ULVR.L,3774.5,3778.0,3740.0,3767.5,1647567.0,1
2018-03-21,ULVR.L,3762.0,3788.5,3728.5,3734.0,1795112.0,1
2018-03-22,ULVR.L,3723.5,3755.5,3703.5,3748.5,2097407.0,1
2018-03-23,ULVR.L,3717.0,3755.5,3714.5,3734.5,2167406.0,1
2018-03-26,ULVR.L,3746.5,3749.5,3695.0,3695.0,2374859.0,1
2018-03-27,ULVR.L,3738.0,3754.0,3712.0,3739.0,2988540.0,1
2018-03-28,ULVR.L,3755.5,3915.5,3743.0,3915.5,4056324.0,1
2018-03-29,ULVR.L,3942.0,3988.5,3899.5,3955.5,3286774.0,1
2018-04-03,ULVR.L,3910.0,3939.78,3902.72,3910.5,2439953.0,1
2018-04-04,ULVR.L,3912.0,3968.0,3888.0,3964.5,2187285.0,1
2018-04-05,ULVR.L,4008.5,4034.5,3912.0,4030.5,1751177.0,1
2018-04-06,ULVR.L,4021.5,4040.0,4001.5,4014.0,1744504.0,1
2018-04-09,ULVR.L,4015.5,4021.0,3963.0,3978.5,1879492.0,1
2018-04-10,ULVR.L,3997.5,3998.5,3937.0,3945.5,2132343.0,1
2018-04-11,ULVR.L,3914.0,3950.0,3889.0,3943.5,1728818.0,1
2018-04-12,ULVR.L,3937.5,3947.5,3904.0,3924.5,1367924.0,1
2018-04-13,ULVR.L,3937.0,3937.0,3890.5,3929.5,1749232.0,1
2018-04-16,ULVR.L,3936.0,3945.0,3893.75,3908.5,1870136.0,1
2018-04-17,ULVR.L,3894.0,3927.5,3879.5,3913.5,1716429.0,1
2018-04-18,ULVR.L,3935.0,3971.5,3912.5,3946.5,2374942.0,1
2018-04-19,ULVR.L,3975.0,3976.5,3842.0,3861.0,4104037.0,1
2018-04-20,ULVR.L,3878.5,3909.0,3860.0,3872.5,2592544.0,1
2018-04-23,ULVR.L,3856.5,3880.5,3830.0,3866.0,1823926.0,1
2018-04-24,ULVR.L,3872.0,3931.0,3856.0,3920.0,2596112.0,1
2018-04-25,ULVR.L,3910.0,3947.5,3900.0,3930.0,2035322.0,1
2018-04-26,ULVR.L,3946.5,3968.0,3924.0,3953.5,1968619.0,1
2018-04-27,ULVR.L,3961.5,4059.0,3947.5,4051.0,2366981.0,1
2018-04-30,ULVR.L,4073.0,4115.61,4052.5,4077.5,3286069.0,1
2018-05-01,ULVR.L,4070.5,4085.0,4050.5,4062.5,786461.0,1
2018-05-02,ULVR.L,4100.0,4100.0,3990.0,4000.0,2578893.0,1
2018-05-03,ULVR.L,3955.5,3973.0,3943.0,3955.0,1950125.0,1
2018-05-04,ULVR.L,3961.5,3993.5,3955.0,3981.0,2557385.0,1
2018-05-08,ULVR.L,3981.5,4096.0,3981.5,4053.5,3263904.0,1
2018-05-09,ULVR.L,4033.5,4095.0,4018.0,4093.5,3115547.0,1
2018-05-10,ULVR.L,4089.5,4150.5,4083.0,4140.0,2865516.0,1
2018-05-11,ULVR.L,4130.0,4156.0,4107.5,4139.5,2378880.0,1
2018-05-14,ULVR.L,4136.5,4178.5,4132.0,4137.5,2039689.0,1
2018-05-15,ULVR.L,4121.0,4139.5,4076.0,4108.5,2830160.0,1
2018-05-16,ULVR.L,4095.5,4110.0,4064.5,4093.0,3473422.0,1
2018-05-17,ULVR.L,4087.5,4103.5,4070.22,4100.5,2492659.0,1
2018-05-18,ULVR.L,4100.0,4159.0,4081.5,4138.0,2592674.0,1
2018-05-21,ULVR.L,4164.0,4218.5325,4158.0,4183.5,2317701.0,1
2018-05-22,ULVR.L,4185.0,4205.0,4163.5,4187.5,2834564.0,1
2018-05-23,ULVR.L,4189.5,4212.28,4178.0,4195.5,2448121.0,1
2018-05-24,ULVR.L,4195.5,4207.0,4169.5,4169.5,3049972.0,1
2018-05-25,ULVR.L,4175.5,4216.5,4158.0,4182.5,2642742.0,1
2018-05-29,ULVR.L,4161.0,4195.5,4150.0,4170.5,3888436.0,1
2018-05-30,ULVR.L,4178.0,4199.0,4160.0,4199.0,2630049.0,1
2018-05-31,ULVR.L,4209.0,4217.0,4145.5,4146.5,3955645.0,1
2018-06-01,ULVR.L,4176.5,4189.0,4135.0,4146.0,2503922.0,1
2018-06-04,ULVR.L,4169.5,4210.5,4146.0,4175.5,2448397.0,1
2018-06-05,ULVR.L,4167.5,4191.76,4145.0,4166.0,3384038.0,1
2018-06-06,ULVR.L,4155.0,4161.2683,4074.5,4092.0,3405020.0,1
2018-06-07,ULVR.L,4112.5,4129.78,4088.0,4097.0,3542143.0,1
2018-06-08,ULVR.L,4068.5,4135.5,4068.5,4115.5,2885615.0,1
2018-06-11,ULVR.L,4135.5,4170.0,4122.0,4142.5,2194974.0,1
2018-06-12,ULVR.L,4163.0,4183.5,4144.5,4154.5,2181094.0,1
2018-06-13,ULVR.L,4159.5,4167.5,4136.0,4150.0,3448605.0,1
2018-06-14,ULVR.L,4122.5,4166.5,3961.8972,4033.5,7436263.0,1
2018-06-15,ULVR.L,4023.5,4105.5,4012.5,4066.5,6884623.0,1
2018-06-18,ULVR.L,4072.0,4085.5,4032.5,4042.5,2107287.0,1
2018-06-19,ULVR.L,4024.5,4066.25,4011.5,4059.0,2692300.0,1
2018-06-20,ULVR.L,4065.5,4128.5,4059.0,4076.5,3118303.0,1
2018-06-21,ULVR.L,4099.0,4152.0,4068.0,4079.5,2537955.0,1
2018-06-22,ULVR.L,4082.5,4145.0,4082.5,4133.5,2549815.0,1
2018-06-25,ULVR.L,4133.5,4176.0,4114.0,4114.0,2462139.0,1
2018-06-26,ULVR.L,4126.5,4155.0,4113.58,4131.0,1934029.0,1
2018-06-27,ULVR.L,4134.5,4188.0,4121.5,4165.5,2665274.0,1
2018-06-28,ULVR.L,4147.0,4193.5,4147.0,4165.0,2544153.0,1
2018-06-29,ULVR.L,4200.0,4232.5,4192.0,4192.0,2752921.0,1
2014-01-06,VOD.L,240.6479126242601,242.90270567269863,239.16179902415288,241.6215732588131,29503179.0,1
2014-01-07,VOD.L,241.46783736914685,244.4845454867714,241.46783736914685,243.82512101069625,21585305.0,1
2014-01-08,VOD.L,243.00519626580956,246.31564242328972,241.67281855536856,241.87779974159022,34725961.0,1
2014-01-09,VOD.L,242.44149800369985,246.67025987545327,241.0066297001481,241.5703279622577,35558245.0,1
2014-01-10,VOD.L,242.03153563125647,245.29073649218128,240.49417673459385,240.49417673459385,43947609.0,1
2014-01-13,VOD.L,240.28919554837208,241.51908266570229,238.44436487237698,239.57176139659626,30264668.0,1
2014-01-14,VOD.L,237.93191190682282,241.95702497006488,237.3169683481577,241.77530914847938,23664502.0,1
2014-01-15,VOD.L,242.80021507958787,244.51078307860772,240.49417673459385,244.38881927280588,37786069.0,1
2014-01-16,VOD.L,244.38881927280588,245.9056800508464,241.87779974159022,243.1076868589204,33153962.0,1
2014-01-17,VOD.L,243.9276116038071,247.1297221296514,241.51908266570229,245.97742346602402,71878578.0,1
2014-01-20,VOD.L,246.79734821091068,247.05357469368786,244.286328679695,245.92617816946853,25767636.0,1
2014-01-21,VOD.L,245.92617816946853,246.07991405913484,243.31266804514203,243.62013982447456,33972106.0,1
2014-01-22,VOD.L,243.7226304175854,245.08165568223518,242.90270567269863,243.36391334169738,35023415.0,1
2014-01-23,VOD.L,240.8528938104818,242.1852715209228,238.90557254137573,239.77674258281792,43716629.0,1
2014-01-24,VOD.L,240.9041391070372,242.2877621140336,237.3026196651222,238.34187427926614,49847050.0,1
2014-01-27,VOD.L,224.9668518783011,231.0183064579377,221.12345463664445,229.11772089929025,148367354.0,1
2014-01-28,VOD.L,229.93764564417697,233.55556358098968,227.6828525957384,228.86149441651312,58036050.0,1
2014-01-29,VOD.L,232.65364636161442,235.93334534116127,225.88926721629863,231.9362122098385,116231718.0,1
2014-01-30,VOD.L,232.9611181409469,233.11485403061317,229.93764564417697,231.270023354618,35990683.0,1
2014-01-31,VOD.L,231.88496691328305,232.8073822512806,226.14549369907573,232.19243869261555,55181889.0,1
2014-02-03,VOD.L,230.6550797959529,233.1097295009576,227.0166637405179,227.63160729918297,70557160.0,1
2014-02-04,VOD.L,226.45296547840832,226.45296547840832,223.9931912437481,223.9931912437481,56736778.0,1
2014-02-05,VOD.L,223.89070065063729,225.4793048438553,221.02096404353358,221.27719052631082,77933058.0,1
2014-02-06,VOD.L,224.45439891274685,230.86006098217456,223.17326649886127,229.47643797517816,77093936.0,1
2014-02-07,VOD.L,228.31985622966468,229.98889094073243,227.17039963018416,227.52911670607216,66477616.0,1
2014-02-10,VOD.L,228.55402263718057,228.86149441651312,225.58179543696613,227.52911670607216,42990804.0,1
2014-02-11,VOD.L,228.09281496818176,230.6550797959529,226.33791978764137,227.0166637405179,63626694.0,1
2014-02-12,VOD.L,228.0415696716264,228.3210615190396,225.42805954729985,226.5042107749637,49031156.0,1
2014-02-13,VOD.L,225.4793048438553,227.03306223541568,223.60382948051998,226.9654184439625,136444940.0,1
2014-02-14,VOD.L,226.29922958874204,226.76043725774085,222.76330412641792,223.8394553540818,111072379.0,1
2014-02-17,VOD.L,223.8394553540818,229.63734820636228,223.8394553540818,228.0415696716264,41023466.0,1
2014-02-18,VOD.L,229.16896619584568,229.7326644579553,224.2494177265252,229.57892856828903,68268689.0,1
2014-02-19,VOD.L,228.09281496818176,229.57892856828903,227.7648450702271,228.91273971306853,64175642.0,1
2014-02-20,VOD.L,228.55402263718057,236.13832652738301,228.4740799745541,235.3184017824963,65012471.0,1
2014-02-21,VOD.L,241.77530914847938,243.64063794309672,233.48484507174328,242.39025270714444,173375378.0,1
2014-02-24,VOD.L,242.4,252.75327,234.765,252.3,338163385.0,1
2014-02-25,VOD.L,249.44,249.44,246.0,246.95,169159150.0,1
2014-02-26,VOD.L,247.3,247.75,244.65,245.25,100195271.0,1
2014-02-27,VOD.L,245.0,250.091269,241.875,246.85,99192910.0,1
2014-02-28,VOD.L,248.0,250.8,244.0,249.0,101057730.0,1
2014-03-03,VOD.L,246.8,247.9,243.3,243.55,77605878.0,1
2014-03-04,VOD.L,246.0,249.15,245.5,249.0,64328612.0,1
2014-03-05,VOD.L,248.7,249.16,246.05,246.25,47444045.0,1
2014-03-06,VOD.L,247.1,248.0342,244.95,247.3,55109067.0,1
2014-03-07,VOD.L,247.05,247.9,238.65,238.65,102162719.0,1
2014-03-10,VOD.L,238.0,239.15,229.65,230.1,142360995.0,1
2014-03-11,VOD.L,230.0,230.414,225.3,226.25,140095658.0,1
2014-03-12,VOD.L,225.073095,230.792,224.178054,229.55,124099905.0,1
2014-03-13,VOD.L,229.55,230.239625,224.4,224.4,72362742.0,1
